Age_physical_avg_min,PRESSURE,TEMPERATURE,RHUM,SZA,JNO2_NO_O3P,JHNO2_OH_NO,JH2O2_2OH,JHNO3_OH_NO2,JO3_O2_O1D,JCH2O_H_HCO,JCH2O_H2_CO,JNO3_NO_O2,JNO3_NO2_O3P,JN2O5_NO3_NO2,JHNO4_HO2_NO2_UV_VISonly,JCH3CHO_CH3_HCO,JPropanal_C2H5_HCO,JCH3OOH_CH3O_OH,JMeONO2_CH3O_NO2,JEthONO2_CH3CH2O_NO2,JCH3COOONO2_CH3COOO_NO2,JCH3COOONO2_CH3COO_NO3,JMAC_Products,JMVK_Products,JAcetone_CH3CO_CH3,JMEK_CH3CO_CH2CH3,JHydroxyacetone_CH3COO_CH3,JHydroxyacetone_CH3CO_CH3O,JCHOCHO_HCO_HCO,JCHOCHO_H2_2CO,JCHOCHO_CH2O_CO,JCH3COCHO_CH3CO_HCO,J23Butanedione_Products,JCl2_Cl_Cl,JClO_Cl_O3P,JClNO2_Cl_NO2,JClONO_Cl_NO2,JClONO2_Cl_NO3,JClONO2_ClO_NO2,JBr2_Br_Br,JBrO_Br_O,JHOBr_OH_Br,JBrNO_Br_NO,JBrONO_Br_NO2,JBrONO_BrO_NO,JBrNO2_Br_NO2,JBrONO2_BrO_NO2,JBrONO2_Br_NO3,JBrCl_Br_Cl,JCHBr3_Products
408.85,673.179299,283.387554033333,20.712175566666698,24.204872821,0.01101178,0.00175033746666667,8.33523036666667e-06,6.87190716666667e-07,3.81366973333333e-05,3.7288071e-05,5.8729680000000007e-05,0.0303710466666667,0.24650489333333303,4.3581603e-05,7.7000482e-06,7.578784000000001e-06,2.3701182e-05,6.1784303e-06,9.73756223333333e-07,1.5764828e-06,5.31760556666667e-07,2.2789741e-07,5.75299733333333e-06,6.327345766666671e-06,5.84889213333333e-07,6.75342123333333e-06,1.06296383333333e-06,1.06296383333333e-06,8.85230163333333e-05,1.8757799e-05,3.39545416666667e-05,0.000169433616666667,0.000372964026666667,0.00267963126666667,5.6813109000000005e-05,0.00038292985666666697,0.00467589386666667,4.5390183666666705e-05,8.70824376666667e-06,0.043607032999999996,0.0412310653333333,0.0027023338,0.0288522896666667,0.0126918466666667,0.0126918466666667,0.00581204833333333,0.000251404436666667,0.0014246251333333302,0.0136501906666667,1.3430473333333299e-06
413.84,643.385976166667,280.099473733333,16.4392448333333,28.468767385,0.011809775,0.0019202804999999999,9.4192875e-06,7.757517e-07,4.260729e-05,4.3093299999999996e-05,6.721201e-05,0.02838361,0.23257170000000002,4.772565e-05,8.8508855e-06,8.9396395e-06,2.7757655e-05,7.032528999999999e-06,1.0927335e-06,1.7657465e-06,5.9112155e-07,2.533378e-07,6.4624175000000005e-06,7.424688e-06,6.4833265e-07,7.9243055e-06,1.223299e-06,1.223299e-06,9.562555e-05,2.1547095e-05,3.8684845e-05,0.00018590895,0.00037913154999999997,0.0029624865,6.366353500000001e-05,0.00042902905,0.005294308,4.9460695e-05,9.837831e-06,0.0432535,0.046715585,0.0028701265000000004,0.028567965,0.01443281,0.01443281,0.0061183225,0.00026958715,0.0015276604999999999,0.01405194,1.473332e-06
421.66,667.298777166667,283.23510465,16.021532666666698,24.6850510375,0.0114412258333333,0.00184792258333333,9.09532758333333e-06,7.59702333333333e-07,4.221145666666671e-05,4.1165951666666705e-05,6.412742e-05,0.0286528091666667,0.23339115,4.743723e-05,8.48533316666667e-06,8.45050216666667e-06,2.63259408333333e-05,6.732473583333329e-06,1.0766895e-06,1.74270825e-06,5.8537985e-07,2.508771e-07,6.1892495833333294e-06,6.96052725e-06,6.50579975e-07,7.50978691666667e-06,1.174687e-06,1.174687e-06,9.23105675e-05,2.06014033333333e-05,3.70240975e-05,0.000178432975,0.000370435141666667,0.00284623075,6.2909725e-05,0.000415314666666667,0.00506693125,4.8161679999999995e-05,9.57128033333333e-06,0.0425237875,0.0446496383333333,0.00278007833333333,0.0281753241666667,0.0137923016666667,0.0137923016666667,0.005935796750000001,0.000260649375,0.0014770130833333301,0.0136974441666667,1.48219066666667e-06
425.45,646.729804875,280.563143275,21.417828875,29.13147234875,0.010825355,0.0017167304999999998,7.947713375e-06,6.359730625e-07,3.4558520000000006e-05,3.5591237500000005e-05,5.68840725e-05,0.03030961375,0.246233725,4.050634625e-05,7.31605025e-06,7.25663825e-06,2.26906625e-05,5.94609225e-06,8.960290625e-07,1.4491148749999999e-06,4.905572125e-07,2.1023882500000003e-07,5.597882624999999e-06,6.224359875e-06,5.257840125e-07,6.463455249999999e-06,1.004270075e-06,1.004270075e-06,8.7027035e-05,1.796345375e-05,3.265328125e-05,0.00016676134999999998,0.000372627175,0.002618707125,5.1669288749999994e-05,0.0003661194,0.004525194875,4.378838125e-05,8.187833375e-06,0.0436995625,0.04003163625,0.002668106,0.02880522625,0.01228856,0.01228856,0.005757945749999999,0.0002475065375,0.0014025371249999999,0.01358969875,1.21338e-06
426.52,621.6226065000001,278.138545614286,25.416540571428598,27.8301977214286,0.0108259614285714,0.00171149042857143,7.834753857142861e-06,6.258729000000001e-07,3.43543607142857e-05,3.524217428571429e-05,5.6341082142857107e-05,0.0315433471428571,0.25513676428571397,3.905820285714289e-05,7.2668515000000005e-06,7.3934363571428604e-06,2.28734057142857e-05,5.89863135714286e-06,8.775991857142858e-07,1.4166235e-06,4.7572052857142895e-07,2.0388023571428603e-07,5.55433871428571e-06,6.30564392857143e-06,5.24437171428571e-07,6.53752471428571e-06,9.9909755e-07,9.9909755e-07,8.725369714285709e-05,1.77986085714286e-05,3.2403545e-05,0.0001677136,0.000379463928571429,0.0026090413571428603,5.13846078571429e-05,0.000360058307142857,0.00448776271428571,4.3333132857142896e-05,8.0314705e-06,0.0448387492857143,0.0396397878571429,0.00268865578571429,0.0295715907142857,0.0121654685714286,0.0121654685714286,0.0058091787857142895,0.000248811957142857,0.0014099345714285699,0.0137976292857143,1.17197264285714e-06
436.69,647.0766465555561,280.670588344444,26.089169333333302,29.4758250722222,0.01073122,0.0016997310000000001,7.81667255555556e-06,6.22223333333333e-07,3.3692077777777805e-05,3.49153366666667e-05,5.602569000000001e-05,0.0299435711111111,0.24351396666666697,3.9869811111111104e-05,7.17227577777778e-06,7.090804000000001e-06,2.2207083333333302e-05,5.8498155555555605e-06,8.76703944444444e-07,1.4181461111111099e-06,4.81200088888889e-07,2.0622864444444398e-07,5.52599888888889e-06,6.12080933333333e-06,5.125902999999999e-07,6.32229855555556e-06,9.831822e-07,9.831822e-07,8.616276e-05,1.76417855555556e-05,3.21076566666667e-05,0.000164976077777778,0.00037011281111111097,0.0025880196666666698,5.04083433333333e-05,0.000360633333333333,0.00445905611111111,4.326556666666671e-05,8.03675177777778e-06,0.0433519177777778,0.0394788,0.00264219933333333,0.0285322177777778,0.0121087222222222,0.0121087222222222,0.00571112166666667,0.0002449818,0.0013882302222222199,0.01348353,1.187836e-06
446.65,621.591517928571,277.919543971429,20.4605753571429,27.463809499999996,0.0114838207142857,0.0018301038571428602,8.46096792857143e-06,6.77404171428571e-07,3.71427235714286e-05,3.8220586428571396e-05,6.09183021428571e-05,0.030407995,0.24991690714285697,4.20526707142857e-05,7.873631428571429e-06,8.015947142857139e-06,2.48000778571429e-05,6.37205285714286e-06,9.494592142857141e-07,1.53236742857143e-06,5.14035107142857e-07,2.2030077142857104e-07,5.97937228571429e-06,6.819022857142859e-06,5.647974642857139e-07,7.0877985e-06,1.08300771428571e-06,1.08300771428571e-06,9.257480142857141e-05,1.92757221428571e-05,3.4987225e-05,0.00017875675,0.00039242910000000005,0.00279037471428571,5.55728135714286e-05,0.000388020414285714,0.00484076278571429,4.6268992142857106e-05,8.68732078571429e-06,0.0455829357142857,0.0427769285714286,0.00282435114285714,0.0298421578571429,0.0131425007142857,0.0131425007142857,0.00609929335714286,0.000262585092857143,0.00148798242857143,0.0143162664285714,1.26521507142857e-06
461.84,647.17372896875,280.1438175875,31.37705584375,25.31657483,0.011532645,0.0018563878125,8.909576124999999e-06,7.322885625e-07,4.062823875e-05,4.0428878125e-05,6.33678221875e-05,0.0287329340625,0.236580015625,4.51945453125e-05,8.339859750000001e-06,8.3911656875e-06,2.60431390625e-05,6.6571680625e-06,1.031247175e-06,1.66601065625e-06,5.57356740625e-07,2.3886720000000003e-07,6.1618548125e-06,6.9744391875e-06,6.17081340625e-07,7.43778228125e-06,1.15260375e-06,1.15260375e-06,9.310183875000001e-05,2.02901815625e-05,3.65834615625e-05,0.00018003740312499999,0.000380069065625,0.002847015625,6.0589490000000006e-05,0.000406905390625,0.005025240125,4.76345209375e-05,9.27438240625e-06,0.0436214709375,0.044315145,0.00281084396875,0.02868262375,0.01366419625,0.01366419625,0.0060332115,0.000262963278125,0.0014901253750000001,0.0139775465625,1.3931336875e-06
467.74,621.599471066667,276.932072166667,47.1371338666667,27.1912111186667,0.0121568753333333,0.00197763633333333,9.5778314e-06,7.8531846e-07,4.3541333999999996e-05,4.409944466666671e-05,6.8718174e-05,0.028639743999999998,0.236790873333333,4.715276666666671e-05,9.08427766666667e-06,9.35085506666667e-06,2.87943553333333e-05,7.21086353333333e-06,1.09929426666667e-06,1.7722879333333302e-06,5.87935206666667e-07,2.5197224666666696e-07,6.62988986666667e-06,7.72988473333333e-06,6.55151033333333e-07,8.24260566666667e-06,1.25714666666667e-06,1.25714666666667e-06,9.864596266666669e-05,2.20690113333333e-05,3.965052466666671e-05,0.00019243418000000002,0.0003930656,0.0030440256,6.51202933333333e-05,0.00043497392,0.00542770526666667,5.032026733333329e-05,9.93772426666667e-06,0.0446977473333333,0.0478464326666667,0.0029592835333333302,0.029352508,0.014779414,0.014779414,0.0063259008666666705,0.000277899486666667,0.0015747637333333301,0.0145307306666667,1.45489533333333e-06
471.01,647.0166931,279.9462934,35.838136925,30.02293368325,0.0111656535,0.001777881875,8.22328185e-06,6.540300125e-07,3.531071825e-05,3.690213625e-05,5.9022014e-05,0.02984675525,0.2444862375,4.16513085e-05,7.571205725e-06,7.4706114249999995e-06,2.3425283749999998e-05,6.163981375e-06,9.203383249999999e-07,1.4881346999999999e-06,5.042832700000001e-07,2.1612142000000002e-07,5.808352875e-06,6.4437016e-06,5.3167788e-07,6.6661771750000005e-06,1.0379634875e-06,1.0379634875e-06,8.975442774999999e-05,1.862468775e-05,3.3832776e-05,0.00017223087500000002,0.00038012472,0.002709773125,5.289154275e-05,0.0003786989425,0.0046939599,4.515599575e-05,8.452959624999999e-06,0.0441983175,0.04157265925,0.00273921595,0.02902601875,0.012760023249999999,0.012760023249999999,0.0059140085,0.0002545954075,0.00144270725,0.01388108375,1.2408271e-06
473.78,647.107432909091,281.440319672727,24.191737727272702,23.7317604372727,0.0035331746363636398,0.0005064479590909089,1.9537796363636398e-06,1.4442012318181802e-07,7.770293e-06,8.132012181818179e-06,1.3897740636363599e-05,0.0229660513636364,0.165822354545455,1.01376701818182e-05,1.6903248318181802e-06,1.62310616363636e-06,5.12365809090909e-06,1.47187377727273e-06,2.0337224090909103e-07,3.29402872727273e-07,1.14221844545455e-07,4.8952223181818205e-08,1.4858811499999998e-06,1.5063753e-06,1.1945083772727302e-07,1.4556087863636401e-06,2.28159518181818e-07,2.28159518181818e-07,2.82569986363636e-05,4.2308805454545506e-06,8.11798404545454e-06,5.10563754545455e-05,0.000160485295454545,0.0007658392,1.15907843636364e-05,9.35524677272727e-05,0.00115576288636364,1.2896299227272698e-05,1.92358109090909e-06,0.0220468436363636,0.0102028595,0.0009791785954545462,0.0156249381818182,0.00306847563636364,0.00306847563636364,0.0021223956363636397,8.58837727272727e-05,0.00048667468636363605,0.00568745918181818,2.78600813636364e-07
