Age_physical_avg_min,PRESSURE,TEMPERATURE,RHUM,SZA,JNO2_NO_O3P,JHNO2_OH_NO,JH2O2_2OH,JHNO3_OH_NO2,JO3_O2_O1D,JCH2O_H_HCO,JCH2O_H2_CO,JNO3_NO_O2,JNO3_NO2_O3P,JN2O5_NO3_NO2,JHNO4_HO2_NO2_UV_VISonly,JCH3CHO_CH3_HCO,JPropanal_C2H5_HCO,JCH3OOH_CH3O_OH,JMeONO2_CH3O_NO2,JEthONO2_CH3CH2O_NO2,JCH3COOONO2_CH3COOO_NO2,JCH3COOONO2_CH3COO_NO3,JMAC_Products,JMVK_Products,JAcetone_CH3CO_CH3,JMEK_CH3CO_CH2CH3,JHydroxyacetone_CH3COO_CH3,JHydroxyacetone_CH3CO_CH3O,JCHOCHO_HCO_HCO,JCHOCHO_H2_2CO,JCHOCHO_CH2O_CO,JCH3COCHO_CH3CO_HCO,J23Butanedione_Products,JCl2_Cl_Cl,JClO_Cl_O3P,JClNO2_Cl_NO2,JClONO_Cl_NO2,JClONO2_Cl_NO3,JClONO2_ClO_NO2,JBr2_Br_Br,JBrO_Br_O,JHOBr_OH_Br,JBrNO_Br_NO,JBrONO_Br_NO2,JBrONO_BrO_NO,JBrNO2_Br_NO2,JBrONO2_BrO_NO2,JBrONO2_Br_NO3,JBrCl_Br_Cl,JCHBr3_Products
20.3,594.6750732,271.57042110000003,27.348017,77.23228627399999,0.0008714376400000001,0.00011931413999999999,2.9060206000000003e-07,9.4990768e-09,2.0953064000000002e-07,9.0601534e-07,2.4119796e-06,0.0053373556,0.039094952,1.3373466000000002e-06,1.8202379999999998e-07,9.0736304e-08,4.10826e-07,2.3451667999999999e-07,1.2735530000000001e-08,2.0930080000000002e-08,1.06875836e-08,4.5803932e-09,3.0277512e-07,2.3776626e-07,2.1803584e-09,1.04601834e-07,1.9937952e-08,1.9937952e-08,6.783589400000001e-06,5.6337076e-07,1.2467018e-06,1.1925564e-05,4.3736566000000004e-05,0.00016880423999999998,3.2121821999999996e-07,1.5422466e-05,0.00020948508,2.6783726e-06,2.1867814000000003e-07,0.0058065144,0.0019641304000000003,0.00024212322,0.0038998658,0.0005558555400000001,0.0005558555400000001,0.00055052012,2.0765054e-05,0.00011766861999999999,0.0014956154000000002,1.7343183999999998e-08
38.85,644.014212428571,275.7820339,28.0614534285714,71.01694786571429,0.001807415,0.000259560328571429,7.54025871428571e-07,3.16336457142857e-08,8.583556999999999e-07,2.70034685714286e-06,6.1567884285714305e-06,0.0118385328571429,0.0841470928571428,3.65495785714286e-06,5.24510271428571e-07,3.09718171428571e-07,1.27578728571429e-06,5.944493571428571e-07,4.3307424285714306e-08,7.124341571428571e-08,3.25255528571429e-08,1.3939520857142901e-08,7.118961428571429e-07,5.95034214285714e-07,1.00294577142857e-08,3.34584571428571e-07,6.120275142857139e-08,6.120275142857139e-08,1.4050455714285699e-05,1.54466257142857e-06,3.17421714285714e-06,2.4868867142857102e-05,8.341172285714291e-05,0.0003750741,1.4139261000000002e-06,3.890439428571429e-05,0.000511631742857143,5.93805071428571e-06,6.234763571428571e-07,0.0114086165714286,0.00479638428571429,0.000496422214285714,0.00804082842857143,0.0013867520000000002,0.0013867520000000002,0.00109308364285714,4.2854457142857104e-05,0.00024284191428571402,0.00295066185714286,5.83485028571429e-08
40.73,594.3799745,271.0918584,25.78141325,78.857118085,0.001802292,0.00021968875,4.3310805e-07,1.0646348999999999e-08,1.7925764999999998e-07,1.0915281999999999e-06,3.400149e-06,0.016686175,0.12336369999999999,2.010927e-06,2.3009225e-07,9.058194500000001e-08,4.6060155e-07,3.5364065e-07,1.40331825e-08,2.314148e-08,1.33385065e-08,5.716502e-09,4.948616e-07,3.359057e-07,1.4366297e-09,1.14278895e-07,2.3295404999999998e-08,2.3295404999999998e-08,1.440414e-05,7.5041785e-07,1.95727e-06,2.373498e-05,0.00011388219999999999,0.0003223861,2.4431895e-07,2.4334595e-05,0.0003290465,5.225209e-06,2.877308e-07,0.016642715,0.0029983805,0.0005818352999999999,0.011391113500000001,0.0008218182,0.0008218182,0.001292053,4.7867394999999995e-05,0.0002712486,0.0038486955,1.9960855e-08
48.97,594.7811462000001,270.02650689999996,38.2269124,72.8436442,0.0025218127,0.00037313718,1.1122530600000001e-06,4.5894300000000004e-08,1.17886522e-06,4.138001e-06,9.3620941e-06,0.01430757,0.104247819,5.0188050999999996e-06,7.9603553e-07,4.873099699999999e-07,2.0016195e-06,8.8812004e-07,6.224826400000001e-08,1.01790772e-07,4.6399040000000004e-08,1.9885304e-08,1.0508334299999999e-06,9.3756704e-07,1.30942014e-08,5.221295700000001e-07,9.3063204e-08,9.3063204e-08,1.968433e-05,2.3440554e-06,4.7270789e-06,3.5675241e-05,0.000111618745,0.00053979375,1.8971085999999999e-06,5.6342966999999995e-05,0.00076059538,8.326522599999999e-06,9.1816608e-07,0.014936749,0.0071727806,0.00068317299,0.010332747,0.0020827578,0.0020827578,0.0014999382999999998,5.9448433e-05,0.00033687446000000003,0.0039710679999999995,8.0886452e-08
55.61,643.98966975,275.993493733333,26.01146475,71.9103286983333,0.00276479116666667,0.00039586144999999995,1.1314369e-06,4.62984366666667e-08,1.20810041666667e-06,3.99824516666667e-06,9.25544141666667e-06,0.0156376483333333,0.116391591666667,5.49702525e-06,7.775667833333331e-07,4.4839815833333304e-07,1.8712508333333302e-06,8.92894816666667e-07,6.332795e-08,1.042956275e-07,4.82660708333333e-08,2.06854616666667e-08,1.07778631666667e-06,8.91865375e-07,1.3922645833333302e-08,4.890143666666669e-07,9.01028e-08,9.01028e-08,2.14493866666667e-05,2.30399441666667e-06,4.76148166666667e-06,3.796413916666671e-05,0.000126883675,0.000568692841666667,1.97477675e-06,5.8614121666666696e-05,0.0007715395,9.02822675e-06,9.28280633333333e-07,0.0168934875,0.007238654000000001,0.000748798708333333,0.0115131266666667,0.0020884621666666697,0.0020884621666666697,0.00166700541666667,6.49031433333333e-05,0.000367784458333333,0.00444784816666667,8.56074941666667e-08
56.49,594.333853571429,271.162642328571,27.322081714285698,79.45387832428571,0.000802264471428571,0.000103757167142857,2.2296814285714303e-07,5.93444028571429e-09,1.0282821285714301e-07,6.117408571428571e-07,1.8234630000000002e-06,0.00623936485714286,0.0452939557142857,1.02609398571429e-06,1.26172114285714e-07,5.11775071428571e-08,2.585303e-07,1.815369e-07,7.85006171428571e-09,1.294663e-08,7.327209714285709e-09,3.14023285714286e-09,2.47160185714286e-07,1.7796787142857101e-07,8.00946071428572e-10,6.41746728571429e-08,1.30380342857143e-08,1.30380342857143e-08,6.31196185714286e-06,4.06326014285714e-07,9.76551728571429e-07,1.07365134285714e-05,4.5417942857142895e-05,0.000148498314285714,1.410601e-07,1.22223114285714e-05,0.000166599328571429,2.37817714285714e-06,1.5562932857142902e-07,0.00634378685714286,0.00154901485714286,0.000239781585714286,0.00432342642857143,0.000430813642857143,0.000430813642857143,0.0005405477,2.0118162857142898e-05,0.000114002928571429,0.0015405025714285698,1.10281292857143e-08
65.43,594.6568264444451,270.2503399,26.5674027777778,73.8410534033333,0.00441540677777778,0.0006661408111111111,2.005882e-06,8.17746388888889e-08,2.0531357777777803e-06,7.4755737777777805e-06,1.7061193333333302e-05,0.0183181377777778,0.142506848888889,9.05753955555556e-06,1.4343900444444402e-06,8.56656633333333e-07,3.57225466666667e-06,1.60176066666667e-06,1.10831882222222e-07,1.81401844444444e-07,8.37394633333333e-08,3.58883444444444e-08,1.89596522222222e-06,1.69821833333333e-06,2.28053355555556e-08,9.278609111111108e-07,1.6705083333333302e-07,1.6705083333333302e-07,3.42138622222222e-05,4.240488444444439e-06,8.47130777777778e-06,6.272614222222221e-05,0.00018288696666666698,0.000953855333333333,3.3414734444444402e-06,0.00010146753777777801,0.00137255444444444,1.4672707333333301e-05,1.65763433333333e-06,0.0230956333333333,0.0130110382222222,0.0011441039555555599,0.0152605204444444,0.0037811506666666703,0.0037811506666666703,0.0025433743333333303,0.00010091560666666701,0.000571855033333333,0.006493263000000001,1.4462342000000003e-07
82.32,594.680079857143,270.169769042857,33.5008659285714,74.84535597142859,0.00462377371428571,0.000692010471428571,2.03227935714286e-06,7.994138214285709e-08,1.93982007142857e-06,7.4324895e-06,1.73363142857143e-05,0.0193594114285714,0.152007564285714,9.15990328571429e-06,1.4302675e-06,8.238090571428571e-07,3.5008873571428597e-06,1.62635992857143e-06,1.08111392857143e-07,1.77049042857143e-07,8.328027642857139e-08,3.56915471428571e-08,1.9476985e-06,1.71692992857143e-06,2.11408821428571e-08,9.048656142857142e-07,1.65052607142857e-07,1.65052607142857e-07,3.58055435714286e-05,4.26146571428571e-06,8.588363142857139e-06,6.54134228571429e-05,0.000195238557142857,0.0009882740785714288,3.15502835714286e-06,0.00010334330142857099,0.0014017547142857099,1.5212797142857099e-05,1.65918385714286e-06,0.0247464314285714,0.0133043342857143,0.00120566707142857,0.0162625728571429,0.0038544334999999997,0.0038544334999999997,0.00268689871428571,0.000105999745,0.000600665171428571,0.00690228071428571,1.41739042857143e-07
88.39,594.210971333333,270.163814788889,34.949791,80.99645841222221,0.0006432804111111111,9.92104811111111e-05,2.77884455555556e-07,9.322037888888891e-09,1.9299139999999998e-07,9.472543777777781e-07,2.46091911111111e-06,0.00207959133333333,0.01591109,1.24018633333333e-06,1.85312144444444e-07,8.61783111111111e-08,4.1187257777777797e-07,2.2410993333333302e-07,1.24542222222222e-08,2.04629522222222e-08,1.06920166666667e-08,4.58229311111111e-09,2.79085733333333e-07,2.36101122222222e-07,1.8525555555555604e-09,1.03351454444444e-07,2.041976e-08,2.041976e-08,4.88118888888889e-06,5.72564544444444e-07,1.1530842222222201e-06,9.07429011111111e-06,2.4652744444444397e-05,0.000138091566666667,2.87046111111111e-07,1.4296986666666699e-05,0.000197102,2.09652566666667e-06,2.18622222222222e-07,0.0029008293333333303,0.00190837911111111,0.000157390066666667,0.0018731434444444399,0.000549599111111111,0.000549599111111111,0.000357154488888889,1.4031467777777801e-05,7.951165111111109e-05,0.000875219922222222,1.68138344444444e-08
98.68,594.271097733333,270.323553366667,31.6277652,76.0943441393333,0.00423350513333333,0.0006340245,1.8313256666666699e-06,6.93840786666667e-08,1.60791646666667e-06,6.5781538e-06,1.5725634e-05,0.0177033306666667,0.138782286666667,8.25533193333333e-06,1.2697218e-06,7.00203986666667e-07,3.04770386666667e-06,1.46784873333333e-06,9.362787599999998e-08,1.5349200666666697e-07,7.389406666666669e-08,3.1668886e-08,1.7760466666666699e-06,1.54805753333333e-06,1.7119739333333303e-08,7.82704426666667e-07,1.4501799999999998e-07,1.4501799999999998e-07,3.26830373333333e-05,3.8163345333333295e-06,7.7206296e-06,5.97216873333333e-05,0.00017838386666666698,0.000901867926666667,2.6027000666666697e-06,9.35359013333333e-05,0.0012718525333333302,1.3860516e-05,1.4802182e-06,0.02260979,0.0121110193333333,0.0011017927333333301,0.0148595633333333,0.0035011986,0.0035011986,0.00245651313333333,9.67569873333333e-05,0.000548289573333333,0.00631228366666667,1.23560473333333e-07
