Age_physical_avg_min,PRESSURE,TEMPERATURE,RHUM,SZA,JNO2_NO_O3P,JHNO2_OH_NO,JH2O2_2OH,JHNO3_OH_NO2,JO3_O2_O1D,JCH2O_H_HCO,JCH2O_H2_CO,JNO3_NO_O2,JNO3_NO2_O3P,JN2O5_NO3_NO2,JHNO4_HO2_NO2_UV_VISonly,JCH3CHO_CH3_HCO,JPropanal_C2H5_HCO,JCH3OOH_CH3O_OH,JMeONO2_CH3O_NO2,JEthONO2_CH3CH2O_NO2,JCH3COOONO2_CH3COOO_NO2,JCH3COOONO2_CH3COO_NO3,JMAC_Products,JMVK_Products,JAcetone_CH3CO_CH3,JMEK_CH3CO_CH2CH3,JHydroxyacetone_CH3COO_CH3,JHydroxyacetone_CH3CO_CH3O,JCHOCHO_HCO_HCO,JCHOCHO_H2_2CO,JCHOCHO_CH2O_CO,JCH3COCHO_CH3CO_HCO,J23Butanedione_Products,JCl2_Cl_Cl,JClO_Cl_O3P,JClNO2_Cl_NO2,JClONO_Cl_NO2,JClONO2_Cl_NO3,JClONO2_ClO_NO2,JBr2_Br_Br,JBrO_Br_O,JHOBr_OH_Br,JBrNO_Br_NO,JBrONO_Br_NO2,JBrONO_BrO_NO,JBrNO2_Br_NO2,JBrONO2_BrO_NO2,JBrONO2_Br_NO3,JBrCl_Br_Cl,JCHBr3_Products
121.49,574.7270752000001,275.5520807,17.727246,61.30510631,0.0092843214,0.0014273954,5.219121599999999e-06,3.0286535999999996e-07,1.1669080000000002e-05,2.1639888e-05,4.1591752e-05,0.030047606,0.24409814,2.5222904e-05,4.225132e-06,3.617616e-06,1.2473626e-05,4.0390505999999995e-06,4.2022752000000005e-07,6.843714399999999e-07,2.6505856000000004e-07,1.1359655999999999e-07,4.309027599999999e-06,4.5136386e-06,1.6778838e-07,3.4183934e-06,5.3608554e-07,5.3608554e-07,7.291574800000001e-05,1.1454487999999999e-05,2.1845998e-05,0.00013825478,0.00035363102,0.0020961292,1.8457955999999998e-05,0.00025380116,0.0032787665999999996,3.344098e-05,4.8145856e-06,0.042549634,0.030141513999999998,0.0023233638,0.027646208,0.0089749398,0.0089749398,0.0051475732,0.00021007777999999997,0.0011904408,0.012617896000000002,5.503495e-07
127.78,575.397972125,275.6414569,14.405685,33.14311423875,0.007084634125,0.0010055556625,3.5154084999999998e-06,2.363890125e-07,1.212463125e-05,1.4273355e-05,2.5967145e-05,0.0378811775,0.2923180125,1.719891625e-05,2.9552612499999997e-06,2.89945425e-06,9.13001525e-06,2.7059583750000003e-06,3.286575875e-07,5.310758125e-07,1.876412375e-07,8.041767999999999e-08,2.847041125e-06,2.944767375e-06,1.8804475e-07,2.5899042500000004e-06,3.912668375e-07,3.912668375e-07,5.649930625e-05,7.573009375e-06,1.486268875e-05,0.00010368767625000001,0.0003282888625,0.00149079925,1.822589375e-05,0.00017003639999999998,0.00216802425,2.46182275e-05,3.3083845e-06,0.0433929875,0.01927306,0.0019418692499999998,0.02914505,0.0057336125,0.0057336125,0.004305148125,0.0001703707875,0.0009654343499999999,0.01141999875,4.352968375e-07
134.1,573.224873666667,275.5878454,24.3076185,41.255117958333294,0.01144436,0.0017540020000000002,7.0891925e-06,5.065754166666669e-07,2.56234583333333e-05,3.07156533333333e-05,5.3021795e-05,0.0370734216666667,0.30296075,3.44874516666667e-05,6.2577763333333295e-06,6.29571016666667e-06,1.97444e-05,5.41905033333333e-06,7.05741016666667e-07,1.14046216666667e-06,3.97542583333333e-07,1.70375383333333e-07,5.40262333333333e-06,6.0541955e-06,3.9677955e-07,5.60299333333333e-06,8.383838500000001e-07,8.383838500000001e-07,9.127258666666669e-05,1.5849839999999998e-05,2.96330616666667e-05,0.00017451736666666698,0.0004371482,0.00261801733333333,3.880891333333329e-05,0.00033356045,0.00423900066666667,4.28221383333333e-05,6.94013066666667e-06,0.05265124,0.037884495,0.002887968,0.0342251716666667,0.0114574483333333,0.0114574483333333,0.006364742333333329,0.000262884,0.00148967633333333,0.01556595,9.27609016666667e-07
165.99,575.332882473684,275.42184805789503,21.0469061578947,35.275518943684204,0.00905087057894737,0.0013730552105263199,5.45128678947368e-06,3.92896884210526e-07,2.04613031578947e-05,2.34402384210526e-05,4.04483710526316e-05,0.0320039142105263,0.256354731578947,2.6477129999999996e-05,4.81666089473684e-06,4.87316605263158e-06,1.5183962105263198e-05,4.17078063157895e-06,5.46950494736842e-07,8.829908105263159e-07,3.0548993157894695e-07,1.3092424210526303e-07,4.17316531578947e-06,4.623781052631581e-06,3.17170757894737e-07,4.32182836842105e-06,6.473537736842109e-07,6.473537736842109e-07,7.212936e-05,1.21381162105263e-05,2.2803730526315803e-05,0.000137230710526316,0.000353641210526316,0.00204121963157895,3.07801557894737e-05,0.00025664571578947403,0.00326492710526316,3.34976e-05,5.32837015789474e-06,0.0431610636842105,0.0290907873684211,0.00230040963157895,0.0282924157894737,0.008785851210526321,0.008785851210526321,0.0050815772631579,0.00020845686842105302,0.00118125568421053,0.0125591984210526,7.19712078947368e-07
181.23,574.590827111111,275.777591233333,3.40097666666667,62.040147726666696,0.0103573288888889,0.00163117944444444,6.204406444444439e-06,3.6452979999999996e-07,1.38789966666667e-05,2.61606177777778e-05,4.974702666666671e-05,0.0276870022222222,0.23060944444444395,3.0036999999999997e-05,5.07607244444444e-06,4.354338000000001e-06,1.50457744444444e-05,4.7896705555555605e-06,5.06325888888889e-07,8.250339888888891e-07,3.19486833333333e-07,1.36922922222222e-07,5.04646522222222e-06,5.39540511111111e-06,2.0000108888888897e-07,4.118799444444439e-06,6.45524444444444e-07,6.45524444444444e-07,8.126451444444441e-05,1.37423688888889e-05,2.587151e-05,0.000155890077777778,0.000368419355555556,0.00240270511111111,2.20799611111111e-05,0.000299951755555556,0.0038678467777777796,3.815744222222221e-05,5.78111322222222e-06,0.0428633566666667,0.0356631133333333,0.00252840633333333,0.0275916222222222,0.0106598177777778,0.0106598177777778,0.00557665222222222,0.0002311621,0.00130991877777778,0.0132999311111111,6.63155e-07
188.55,574.741358458333,275.167822066667,33.0666550833333,66.08913135125,0.00796153008333333,0.00121801483333333,4.21698291666667e-06,2.22937933333333e-07,7.64751145833333e-06,1.69868825e-05,3.43592433333333e-05,0.02699960125,0.21720540000000002,2.02655158333333e-05,3.2856970000000003e-06,2.59736516666667e-06,9.364252375e-06,3.28425691666667e-06,3.08185841666667e-07,5.03343441666667e-07,2.0443237916666698e-07,8.76138829166667e-08,3.6145609583333296e-06,3.6573459583333297e-06,1.06061583333333e-07,2.52819595833333e-06,4.07157725e-07,4.07157725e-07,6.21212241666667e-05,9.14295025e-06,1.7654182916666698e-05,0.000117196875,0.000307684925,0.0017719887916666699,1.22992129166667e-05,0.00020797109583333301,0.00270967004166667,2.80493666666667e-05,3.78044433333333e-06,0.0373018529166667,0.0251531891666667,0.0019965619583333302,0.0243088470833333,0.007434460208333329,0.007434460208333329,0.00443888883333333,0.000179512458333333,0.0010172372500000001,0.0109634679166667,4.044731375e-07
189.73,575.5888671,274.87389410000003,27.387375899999995,36.662296085,0.0103455844,0.0015793794,6.3712946e-06,4.6229118e-07,2.4063292999999998e-05,2.76426305e-05,4.7284401500000005e-05,0.0350960965,0.28299733,3.0770851e-05,5.670677550000001e-06,5.75031725e-06,1.7909726499999998e-05,4.8764057e-06,6.4307753e-07,1.0377465999999999e-06,3.57781555e-07,1.5333495499999999e-07,4.84487135e-06,5.4095782499999995e-06,3.7025108e-07,5.098319e-06,7.635376800000001e-07,7.635376800000001e-07,8.2631726e-05,1.4262664999999999e-05,2.6680882999999997e-05,0.00015757882,0.00039915182500000005,0.0023559311499999997,3.62610795e-05,0.00029885979,0.0038054383,3.85722995e-05,6.2491468499999995e-06,0.048369113,0.033897976499999996,0.0026211028,0.031608171000000004,0.01025748925,0.01025748925,0.0057805489500000005,0.0002382711,0.0013502026500000002,0.0141977625,8.427188649999999e-07
195.37,572.981855142857,275.361779090476,19.6612776666667,43.30148660190479,0.00695085357142857,0.00101338888095238,3.5933924285714303e-06,2.3236504285714302e-07,1.11004144761905e-05,1.4715809047619e-05,2.71526223809524e-05,0.0316264238095238,0.24631950952381,1.7449411333333302e-05,2.99506652380952e-06,2.84872528571429e-06,9.16789585714286e-06,2.7726745714285702e-06,3.22775633333333e-07,5.2249910952381e-07,1.8888160666666698e-07,8.09492695238095e-08,2.9255851904761903e-06,3.0482421904761903e-06,1.6881890952381e-07,2.5778018095238096e-06,3.91951523809524e-07,3.91951523809524e-07,5.51077166666667e-05,7.79752204761905e-06,1.5147151857142901e-05,0.00010249420095238101,0.000300539628571429,0.00149148369047619,1.6887993095238097e-05,0.000173762887142857,0.00222845133333333,2.43929095238095e-05,3.3644660952381e-06,0.0384095542857143,0.0200024742857143,0.0018353376190476198,0.0255276076190476,0.00595456723809524,0.00595456723809524,0.00408309828571429,0.0001628806,0.0009229900238095241,0.0105272743333333,4.2482409999999996e-07
212.49,575.300465916667,275.873327816667,35.4561366666667,38.6112178508333,0.0120231233333333,0.00193163983333333,8.80373141666667e-06,6.798368e-07,3.5822883333333295e-05,3.9906835e-05,6.51041433333333e-05,0.030156885,0.24885998333333303,4.28475116666667e-05,8.136872083333329e-06,8.51645733333333e-06,2.6232397500000003e-05,6.677831e-06,9.48946833333333e-07,1.53138083333333e-06,5.19200616666667e-07,2.2251455833333302e-07,6.32546591666667e-06,7.536422e-06,5.591928249999999e-07,7.4935855e-06,1.11010441666667e-06,1.11010441666667e-06,9.68488058333333e-05,2.0158282500000002e-05,3.6618670833333294e-05,0.00018964182499999998,0.00040386972500000004,0.00293928225,5.402336999999999e-05,0.000404817183333333,0.00510121508333333,4.8082753333333294e-05,8.92801908333333e-06,0.0464150575,0.0453434741666667,0.00293888766666667,0.0303083591666667,0.0139019433333333,0.0139019433333333,0.0063465743333333295,0.000273742708333333,0.00155120858333333,0.0147868566666667,1.245351e-06
243.56,574.5370482999999,274.9538936,16.387137,62.644693847,0.009021759,0.0014110814000000001,5.2604418e-06,3.0347686e-07,1.1398082e-05,2.2055493e-05,4.2268814e-05,0.02596703,0.21379093,2.5235453e-05,4.2785312e-06,3.6234672e-06,1.2596757e-05,4.0750614e-06,4.2063378e-07,6.851401899999999e-07,2.6667129e-07,1.1428771000000002e-07,4.325843400000001e-06,4.570318400000001e-06,1.6165661e-07,3.4421115e-06,5.4213281e-07,5.4213281e-07,7.079451399999999e-05,1.1628797e-05,2.2004868000000003e-05,0.00013522361000000002,0.00032848217000000003,0.0020741429,1.8145129e-05,0.00025495222999999997,0.0033025848999999998,3.286026e-05,4.8619323e-06,0.038725939,0.030466697,0.0022219606,0.025040275,0.0090875737,0.0090875737,0.0049068722,0.00020226564,0.0011461718,0.011820736,5.4846162e-07
