Age_physical_avg_min,PRESSURE,TEMPERATURE,RHUM,SZA,JNO2_NO_O3P,JHNO2_OH_NO,JH2O2_2OH,JHNO3_OH_NO2,JO3_O2_O1D,JCH2O_H_HCO,JCH2O_H2_CO,JNO3_NO_O2,JNO3_NO2_O3P,JN2O5_NO3_NO2,JHNO4_HO2_NO2_UV_VISonly,JCH3CHO_CH3_HCO,JPropanal_C2H5_HCO,JCH3OOH_CH3O_OH,JMeONO2_CH3O_NO2,JEthONO2_CH3CH2O_NO2,JCH3COOONO2_CH3COOO_NO2,JCH3COOONO2_CH3COO_NO3,JMAC_Products,JMVK_Products,JAcetone_CH3CO_CH3,JMEK_CH3CO_CH2CH3,JHydroxyacetone_CH3COO_CH3,JHydroxyacetone_CH3CO_CH3O,JCHOCHO_HCO_HCO,JCHOCHO_H2_2CO,JCHOCHO_CH2O_CO,JCH3COCHO_CH3CO_HCO,J23Butanedione_Products,JCl2_Cl_Cl,JClO_Cl_O3P,JClNO2_Cl_NO2,JClONO_Cl_NO2,JClONO2_Cl_NO3,JClONO2_ClO_NO2,JBr2_Br_Br,JBrO_Br_O,JHOBr_OH_Br,JBrNO_Br_NO,JBrONO_Br_NO2,JBrONO_BrO_NO,JBrNO2_Br_NO2,JBrONO2_BrO_NO2,JBrONO2_Br_NO3,JBrCl_Br_Cl,JCHBr3_Products
48.45,530.848788888889,268.100480122222,87.98409344444441,61.2122077255556,0.000197507666666667,2.4380984444444397e-05,5.7669527777777804e-08,2.21194766666667e-09,6.368564522222219e-08,1.86081522222222e-07,4.51179488888889e-07,0.00262830377777778,0.01791256,2.5872528888888897e-07,3.757933e-08,2.683659e-08,1.00646104444444e-07,4.64514366666667e-08,2.9954193333333303e-09,4.870337333333329e-09,2.1515643333333303e-09,9.22099066666667e-10,5.8641988888888894e-08,4.9521511111111107e-08,7.26514188888889e-10,2.6738788888888902e-08,4.336148e-09,4.336148e-09,1.61041611111111e-06,1.1096804333333301e-07,2.615988e-07,2.770412e-06,1.29181122222222e-05,3.7431292222222204e-05,8.75459333333333e-08,3.05402544444444e-06,4.0942662222222204e-05,5.962365333333331e-07,4.37273255555556e-08,0.00205556144444444,0.000368215022222222,6.83848344444444e-05,0.00153875266666667,0.000103777955555556,0.000103777955555556,0.000144867466666667,5.55086788888889e-06,3.1454915555555605e-05,0.00045093078888888894,3.850934111111111e-09
50.97,531.8910886,269.00903589999996,71.7322538,30.282413406,0.0065683904000000005,0.0010067095599999999,4.0456582e-06,2.92105e-07,1.5415037999999998e-05,1.786391e-05,3.0394376000000003e-05,0.02339483,0.18738336,1.838925e-05,3.6765326e-06,3.9099408e-06,1.1946269999999999e-05,3.1389076e-06,4.0185278000000004e-07,6.4554372e-07,2.1859078e-07,9.368180000000001e-08,3.1009446000000002e-06,3.62811e-06,2.3436722e-07,3.4185882000000006e-06,4.966275000000001e-07,4.966275000000001e-07,5.2949337999999995e-05,9.2063926e-06,1.719599e-05,0.000102117228,0.00025861178,0.0015094746,2.3252476000000002e-05,0.00018788006,0.0024424068,2.4245464000000002e-05,3.9330368e-06,0.031711888,0.021718672,0.0016934784,0.020804686,0.0065828286,0.0065828286,0.0037185786,0.00015360508,0.0008704287800000002,0.009197661999999999,5.0801782e-07
53.17,531.848185222222,268.380533344444,75.6824145555556,28.718577998888897,0.00315896244444444,0.000466211011111111,1.7200932222222198e-06,1.1733426444444401e-07,6.05697322222222e-06,7.335770555555561e-06,1.29695244444444e-05,0.0146076655555556,0.113097166666667,7.75860455555556e-06,1.51262433333333e-06,1.5622643333333299e-06,4.83273255555556e-06,1.342975e-06,1.61042777777778e-07,2.58747e-07,8.91513088888889e-08,3.82077044444444e-08,1.37456544444444e-06,1.53365766666667e-06,9.086344111111109e-08,1.37672477777778e-06,2.0179808888888897e-07,2.0179808888888897e-07,2.5434152222222197e-05,3.8434206666666705e-06,7.36304611111111e-06,4.79871688888889e-05,0.000137684744444444,0.000695009344444444,9.15526422222222e-06,8.10953e-05,0.001062494,1.11607851111111e-05,1.62627144444444e-06,0.0176815577777778,0.009464316111111109,0.000848559988888889,0.0117903666666667,0.00284019844444444,0.00284019844444444,0.0018733453333333301,7.54908455555556e-05,0.00042778146666666697,0.0048303072222222205,2.0332638888888898e-07
75.81,531.861674111111,268.48242289999996,90.0489204444444,30.747988535555603,0.00655072022222222,0.0010235395222222199,4.26376022222222e-06,3.10593244444444e-07,1.62148511111111e-05,1.91489622222222e-05,3.2152241111111104e-05,0.0211768944444444,0.16963287777777802,1.9286482222222197e-05,3.91822111111111e-06,4.1734955555555605e-06,1.2775997777777802e-05,3.30665388888889e-06,4.27129644444444e-07,6.86137933333333e-07,2.31874544444444e-07,9.937479444444439e-08,3.2227140000000005e-06,3.84006877777778e-06,2.44272022222222e-07,3.65199033333333e-06,5.30247288888889e-07,5.30247288888889e-07,5.29189155555556e-05,9.79922622222222e-06,1.8120906666666698e-05,0.000102962611111111,0.000245206166666667,0.0015420257777777802,2.4482111111111103e-05,0.000196888577777778,0.00255858477777778,2.4653054444444398e-05,4.17572077777778e-06,0.0294902366666667,0.0227757788888889,0.00166166055555556,0.0193600833333333,0.00692891055555556,0.00692891055555556,0.003629532,0.0001520689,0.0008617238444444441,0.00880464833333333,5.37139788888889e-07
80.98,531.3880768,268.53123825,72.3600387,31.8431950985,0.005408173499999999,0.00083765349,3.4524055600000004e-06,2.517404595e-07,1.325084995e-05,1.5437009050000002e-05,2.5959786649999995e-05,0.018377566,0.1471921145,1.5627676e-05,3.167360155e-06,3.38284581e-06,1.032994215e-05,2.6777023199999997e-06,3.4618064600000006e-07,5.55986145e-07,1.87566326e-07,8.0385575e-08,2.61740069e-06,3.10472668e-06,2.002537405e-07,2.956119875e-06,4.2886638e-07,4.2886638e-07,4.3712032499999996e-05,7.91228285e-06,1.46830953e-05,8.46182495e-05,0.00020774263999999998,0.0012618681449999998,1.999145575e-05,0.0001596115165,0.002074033995,2.021472345e-05,3.3758698500000003e-06,0.0252467335,0.018438027649999997,0.001385436405,0.016569312450000002,0.0056043611,0.0056043611,0.0030305964500000004,0.00012627865799999999,0.00071557896,0.0074235885,4.35847005e-07
84.73,530.8322525,268.6656574625,84.675002,71.07720355375,0.0015527015625,0.0002317261,7.027668875e-07,3.0797104375e-08,8.9385020625e-07,2.6644659375e-06,5.962557125e-06,0.006386729625,0.0501463825,3.1195690000000004e-06,5.1651711875e-07,3.6841617499999995e-07,1.414229125e-06,5.6187499375e-07,4.178380125e-08,6.8050946875e-08,2.9756674375e-08,1.275285975e-08,6.5581664375e-07,6.4163331875e-07,1.147026975e-08,3.724489875e-07,6.1395410625e-08,6.1395410625e-08,1.21109775e-05,1.49621723125e-06,2.9927805625e-06,2.27591475e-05,6.558608124999999e-05,0.00033242739999999997,1.4277928625e-06,3.5204500625e-05,0.00047741241875,5.141256875000001e-06,5.876504375e-07,0.008241159,0.004478624375,0.00040386691250000005,0.005407273874999999,0.0013045972625,0.0013045972625,0.00090362630625,3.5668308750000004e-05,0.00020212043125,0.002309517375,5.361891625e-08
99.04,530.732402526316,268.338366110526,88.7592126315789,72.5585896505263,0.00117743937894737,0.000176066868421053,5.261087894736841e-07,2.2211120526315798e-08,6.09322815789474e-07,1.971905e-06,4.49791347368421e-06,0.00502330105263158,0.0388217647368421,2.32267510526316e-06,3.818244e-07,2.6243293157894696e-07,1.02876631578947e-06,4.21700447368421e-07,3.0071207368421105e-08,4.90082326315789e-08,2.1879400000000002e-08,9.37688647368421e-09,4.967725789473679e-07,4.8087207368421e-07,7.562781157894741e-09,2.69143147368421e-07,4.4949342631579004e-08,4.4949342631579004e-08,9.16444536842105e-06,1.11605581578947e-06,2.23894547368421e-06,1.72010652631579e-05,4.9692253157894704e-05,0.000251863757894737,9.89965378947368e-07,2.64424184210526e-05,0.000360066521052632,3.8804450526315805e-06,4.3558049473684204e-07,0.00627807384210526,0.00338943915789474,0.000306575421052632,0.00415168889473684,0.000985492884210526,0.000985492884210526,0.000684863626315789,2.70270557894737e-05,0.00015315332105263202,0.00175452936842105,3.86342763157895e-08
110.36,531.4393617,268.78534229999997,72.29747090000001,33.264344306,0.005200174,0.0007880651400000001,3.0246434e-06,2.0825988e-07,1.0566418e-05,1.3115652000000001e-05,2.2965874e-05,0.019616866,0.15562752,1.3700247e-05,2.6841000999999998e-06,2.7757716e-06,8.6097305e-06,2.3560546000000003e-06,2.8622878e-07,4.6024335e-07,1.5891802e-07,6.8107735e-08,2.3810922e-06,2.7143566e-06,1.5866801999999997e-07,2.4488676e-06,3.5835861000000003e-07,3.5835861000000003e-07,4.1742135e-05,6.821316799999999e-06,1.2885310999999999e-05,7.9920321e-05,0.00021003296,0.00117260244,1.6017771000000002e-05,0.00014185856,0.0018542014000000001,1.8779919e-05,2.8885451e-06,0.025960063999999998,0.016567821,0.0013472799,0.017053693999999998,0.004992078,0.004992078,0.0029753678000000003,0.000121499373,0.0006884965,0.007432559399999999,3.6140455e-07
129.85,531.284149166667,268.0041024,86.05616366666669,34.1033143466667,0.00451983666666667,0.0007349641833333331,3.30463666666667e-06,2.4716175e-07,1.2816092e-05,1.5306473166666698e-05,2.50118966666667e-05,0.0110977506666667,0.0919088783333333,1.4872918e-05,3.1085860000000002e-06,3.34483883333333e-06,1.02257085e-05,2.55729816666667e-06,3.39846616666667e-07,5.45824483333333e-07,1.8308815e-07,7.84663466666667e-08,2.4224901666666698e-06,2.9987299999999997e-06,1.9137145e-07,2.92316716666667e-06,4.2302686666666703e-07,4.2302686666666703e-07,3.67145633333333e-05,7.7309425e-06,1.4024295666666699e-05,7.2758935e-05,0.00015147052,0.00112137606666667,1.94168133333333e-05,0.00015086188,0.00195486233333333,1.77906766666667e-05,3.29076883333333e-06,0.0173760683333333,0.01741506,0.00111253866666667,0.0113532366666667,0.005340329,0.005340329,0.0023950733333333303,0.00010375707666666701,0.000587956866666667,0.005563016333333329,4.2447313333333295e-07
131.7,531.36372375,268.93476248333303,69.9728610833333,35.4092592308333,0.00980570041666667,0.00151621316666667,6.12410175e-06,4.37274716666667e-07,2.25865433333333e-05,2.71225958333333e-05,4.63154016666667e-05,0.03364201,0.267420283333333,2.78181858333333e-05,5.54943733333333e-06,5.85359275e-06,1.799605e-05,4.75359666666667e-06,6.01627358333333e-07,9.67029883333333e-07,3.2970229166666696e-07,1.4130096666666698e-07,4.69922916666667e-06,5.51127916666667e-06,3.41660958333333e-07,5.135617916666671e-06,7.471316750000001e-07,7.471316750000001e-07,7.89151366666667e-05,1.39640691666667e-05,2.60158641666667e-05,0.000152558975,0.00037615665,0.00227041866666667,3.41940508333333e-05,0.00028456627499999997,0.00370233475,3.63535775e-05,5.94626258333333e-06,0.0456988033333333,0.0330130575,0.00250154391666667,0.0300295466666667,0.0100070080833333,0.0100070080833333,0.00548585883333333,0.00022767462500000003,0.00129015625,0.0134476466666667,7.59429241666667e-07
152.65,464.734560538462,261.393729438462,99.5241112307692,80.89597302692309,0.00116274325384615,0.000178195684615385,4.93009992307692e-07,1.65870461538462e-08,3.7336940000000006e-07,1.74491507692308e-06,4.5471321538461505e-06,0.0042918866923076894,0.0339731846153846,1.96869384615385e-06,3.40224830769231e-07,1.98396069230769e-07,8.721281153846149e-07,4.0518739230769203e-07,2.1940551538461502e-08,3.55432661538462e-08,1.78977569230769e-08,7.670468e-09,5.00016084615385e-07,4.96065253846154e-07,4.19305230769231e-09,2.17491892307692e-07,3.80139192307692e-08,3.80139192307692e-08,8.98507007692308e-06,1.04018536153846e-06,2.10338092307692e-06,1.74947584615385e-05,4.78520884615385e-05,0.000250915123076923,5.252727538461541e-07,2.48573261538462e-05,0.000354688253846154,3.72187176923077e-06,3.8373425384615397e-07,0.005910715076923079,0.00341546023076923,0.000299466192307692,0.0038261406153846204,0.0009843825,0.0009843825,0.000670643107692308,2.64007707692308e-05,0.000149604346153846,0.00169580707692308,2.8100011538461502e-08
170.27,530.8321070000001,268.17191366,87.20330568,62.982654012,0.00478230684,0.000764806912,2.8785260399999996e-06,1.6180922e-07,5.87798824e-06,1.242584256e-05,2.37262788e-05,0.013093941119999999,0.10751713759999999,1.2803492240000001e-05,2.39455916e-06,2.0909742e-06,7.23034592e-06,2.2672544399999998e-06,2.2145828e-07,3.5879142e-07,1.388832312e-07,5.95213896e-08,2.38933752e-06,2.65832164e-06,7.992550999999999e-08,1.9706418e-06,3.0321334e-07,3.0321334e-07,3.78190936e-05,6.5209970799999995e-06,1.2238784800000001e-05,7.343277359999999e-05,0.000169317676,0.001130697808,9.462076279999998e-06,0.000137847824,0.0018328274399999997,1.73940064e-05,2.6320527999999996e-06,0.0198337352,0.0169656128,0.001179507008,0.01287860824,0.00507223732,0.00507223732,0.00258183084,0.0001078183544,0.000610970604,0.006156180359999999,2.76640816e-07
172.99,531.2668069090911,269.231937718182,68.3823623636364,36.677670638181795,0.00314856872727273,0.00046900465454545497,1.69932494545455e-06,1.1043736818181801e-07,5.3459276363636395e-06,7.17540827272727e-06,1.30409233636364e-05,0.0132223790909091,0.103429246363636,7.71228018181818e-06,1.46084797272727e-06,1.4602843090909099e-06,4.61198236363636e-06,1.3284266000000002e-06,1.51728922727273e-07,2.4434573636363604e-07,8.65367863636364e-08,3.70871963636364e-08,1.3810426999999999e-06,1.5247997454545499e-06,7.973795545454549e-08,1.3023622000000001e-06,1.9224083636363603e-07,1.9224083636363603e-07,2.51552009090909e-05,3.77854736363636e-06,7.25287509090909e-06,4.7739032727272706e-05,0.00013238420909090901,0.000692450163636364,8.11077163636364e-06,8.07728972727273e-05,0.0010602474090909099,1.1080835454545501e-05,1.5878656999999997e-06,0.0166807045454545,0.00951906136363636,0.000826532627272727,0.0110337223636364,0.00284678336363636,0.00284678336363636,0.0018326870000000002,7.38362936363636e-05,0.00041840569999999997,0.00466105372727273,1.92111627272727e-07
272.04,531.0003601,269.00978710000004,65.2117713,44.351663036000005,0.0075282334,0.00117786493,4.6925625000000005e-06,3.1670015999999997e-07,1.5107651e-05,2.0692555000000003e-05,3.6299434e-05,0.025281988,0.19909167,2.1256871e-05,4.1623799e-06,4.2183172000000005e-06,1.3308034e-05,3.6536582000000003e-06,4.3555649999999997e-07,7.0157555e-07,2.4640184999999997e-07,1.05600792e-07,3.6673377999999995e-06,4.256678e-06,2.2404784e-07,3.7569804e-06,5.5202047e-07,5.5202047e-07,6.0289111e-05,1.06917823e-05,1.993333e-05,0.00011683017299999999,0.00028077532,0.0017581604999999999,2.321074e-05,0.00021973326,0.0028717121000000003,2.7858247999999998e-05,4.4945405e-06,0.033975761,0.025860967000000002,0.0019027304000000002,0.022469617999999997,0.007813804300000001,0.007813804300000001,0.0041576365,0.00017336142,0.00098238138,0.0101238424,5.4807266e-07
279.07,530.8206298,268.3775778,81.64577879999999,65.659583201,0.0026164797,0.00042571014,1.6341513000000001e-06,9.0377775e-08,3.1423363e-06,7.1004827999999995e-06,1.3633938e-05,0.0067792002,0.05505858,7.277865400000001e-06,1.3570410000000002e-06,1.15894159e-06,4.0697618e-06,1.2865063999999998e-06,1.23688044e-07,2.0064556e-07,7.878305800000001e-08,3.3764169e-08,1.3532575e-06,1.5174194e-06,4.2367609000000004e-08,1.10284695e-06,1.7106791000000002e-07,1.7106791000000002e-07,2.0671117e-05,3.7184802999999997e-06,6.930623000000001e-06,4.0367062e-05,8.877315399999999e-05,0.00063216602,5.101022400000001e-06,7.8263484e-05,0.0010402797900000002,9.6504658e-06,1.4950176000000002e-06,0.01027788,0.0096835926,0.0006391642599999999,0.006722609599999999,0.0028983036,0.0028983036,0.0013885161999999999,5.871728e-05,0.00033273126000000006,0.0032650203999999997,1.5470229000000002e-07
319.53,530.415425666667,268.877679844444,74.9046846111111,66.3988543605556,0.003957983833333329,0.000611821455555556,2.09718138888889e-06,1.0700386500000001e-07,3.5344298333333296e-06,8.59912122222222e-06,1.7490715e-05,0.0154070766666667,0.117696195,9.37707294444444e-06,1.65703383333333e-06,1.34665644444444e-06,4.833903e-06,1.659989e-06,1.46182588888889e-07,2.37466488888889e-07,9.638000444444439e-08,4.13057205555556e-08,1.8272284999999999e-06,1.92899988888889e-06,4.69995083333333e-08,1.3004518333333299e-06,2.04687333333333e-07,2.04687333333333e-07,3.10990744444444e-05,4.628648e-06,8.9185675e-06,5.9380000555555606e-05,0.00015429043888888898,0.00089340005,5.73675761111111e-06,0.00010245959,0.00137048311111111,1.3789432222222199e-05,1.8516115e-06,0.0191532411111111,0.012755665,0.00101021350555556,0.0128126338888889,0.0037714663333333295,0.0037714663333333295,0.0022234612222222197,9.04865711111111e-05,0.000512757233333333,0.005543184777777779,1.8464398888888898e-07
321.92,531.0942485,269.229800066667,61.91992575,39.904868886666705,0.00701014325,0.00110905633333333,4.57425433333333e-06,3.1829826666666696e-07,1.55716625e-05,2.04355725e-05,3.5191201666666706e-05,0.0220367716666667,0.17458378333333302,2.07818225e-05,4.120824916666671e-06,4.25329108333333e-06,1.32919025e-05,3.55140833333333e-06,4.38129958333333e-07,7.05364625e-07,2.44766433333333e-07,1.04899904166667e-07,3.5089991666666703e-06,4.15220391666667e-06,2.32970691666667e-07,3.76614308333333e-06,5.505244000000001e-07,5.505244000000001e-07,5.62968041666667e-05,1.04904809166667e-05,1.93961991666667e-05,0.00010984822,0.000253689583333333,0.001664825,2.37787983333333e-05,0.00021278650833333302,0.00277020891666667,2.64103283333333e-05,4.43456216666667e-06,0.0303453241666667,0.0248854825,0.001758389,0.0200596625,0.00754992833333333,0.00754992833333333,0.0038238949166666705,0.000161156625,0.000913220825,0.00920152833333333,5.51757383333333e-07
357.77,529.7695739,268.9674356,77.28711159999999,79.742865625,0.00105344081,0.0001636048,4.8892317e-07,1.7938859e-08,3.9237249e-07,1.7840908e-06,4.406608900000001e-06,0.0049378832,0.035315711,2.1558143e-06,3.4194806e-07,1.9281343e-07,8.531406800000001e-07,3.931877e-07,2.4080472999999996e-08,3.9456321000000006e-08,1.9538781000000003e-08,8.3737627e-09,4.7356110000000003e-07,4.5404928000000005e-07,4.3864182e-09,2.1508898e-07,3.8791205e-08,3.8791205e-08,8.0976628e-06,1.03528335e-06,2.0494721e-06,1.541557e-05,4.1624296e-05,0.00023366022,6.2935425e-07,2.4810545000000002e-05,0.00034043083,3.5114004e-06,3.9578888e-07,0.0053346612,0.0032826061,0.00027115348,0.0036950457,0.00095210991,0.00095210991,0.0005942653,2.3902271e-05,0.00013544625,0.0015100906,3.1719627999999996e-08
392.63,531.101775064516,269.152593577419,54.42568299999999,42.772828683871005,0.0113960661290323,0.0018715035483871,8.52095761290323e-06,6.254925161290321e-07,3.1010421935483896e-05,3.9596324516129e-05,6.520263000000001e-05,0.0277484190322581,0.22696184838709696,3.8770331612903203e-05,7.943243322580651e-06,8.43492383870968e-06,2.60787825806452e-05,6.57951038709677e-06,8.621455322580651e-07,1.38739825806452e-06,4.72626477419355e-07,2.0255421290322602e-07,6.24157148387097e-06,7.776325e-06,4.64847909677419e-07,7.416444387096769e-06,1.0743042258064501e-06,1.0743042258064501e-06,9.2537805483871e-05,1.99433593548387e-05,3.60909325806452e-05,0.00018352813225806498,0.000372494012903226,0.00286843687096774,4.74471087096774e-05,0.000390295512903226,0.005039857129032261,4.53799819354839e-05,8.4802374516129e-06,0.0426859825806452,0.0451076658064516,0.00279737293548387,0.0281015996774194,0.013831305483871,0.013831305483871,0.005977731290322579,0.0002614384,0.00148148438709677,0.0138011841935484,1.08106119354839e-06
