Flight_ID	plume_num	dat_flg	closest_fire	emission_pass_name	IsEmissionPass	SmkBkg_flg	Age_physical_avg_min	species	PRESSURE	TEMPERATURE	conc_smk	conc_bkg	XS_ppb	HONO_CIMS	sd_abs_conc	NEMR	CO	Benzene
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m123.08044..C2_phenols_C8H10O.H...Corr._ppb	530.8322525	268.6656575	0.477466882	0.000653819	0.476813063	11.39022859	0.103836451	0.000196818	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m124.03930..nitrobenzene_C6H5NO2.H...Corr._ppb	530.8322525	268.6656575	0.010354317	0	0.010354317	11.39022859	0.010480263	4.27E-06	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m125.02332..hydroxy_benzoquinone_C6H4O3.H...Corr._ppb	530.8322525	268.6656575	0.065902917	0	0.065902917	11.39022859	0.030463117	2.72E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m125.05971..guaiacol_C7H8O2.H...Corr._ppb	530.8322525	268.6656575	0.781548567	0.00415953	0.777389037	11.39022859	0.197346481	0.000320889	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m126.12772..C8_nitriles_C8H15N.H...Corr._ppb	530.8322525	268.6656575	0.003849846	0	0.003849846	11.39022859	0.005468647	1.59E-06	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m126.97044..dimethyl_trisulfide_C2H6S3.H...Corr._ppb	530.8322525	268.6656575	0	0	0	11.39022859	0	0	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m127.03897..5_hydroxymethyl_2_furfural_C6H6O3.H...Corr._ppb	530.8322525	268.6656575	0.229066314	0	0.229066314	11.39022859	0.059777501	9.46E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m129.05462..2_5_di_hydroxymethyl_furan_C6H8O3.H...Corr._ppb	530.8322525	268.6656575	0.150184917	0.002400083	0.147784834	11.39022859	0.055716178	6.10E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m129.06988..napthalene_C10H8.H...Corr._ppb	530.8322525	268.6656575	0.292544901	0.000975661	0.29156924	11.39022859	0.086593555	0.000120353	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m131.08553..dihydronapthalene_C10H10.H...Corr._ppb	530.8322525	268.6656575	0.059279235	0	0.059279235	11.39022859	0.039545755	2.45E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m132.08077..methyl_benzeneacetonitrile_C9H9N.H...Corr._ppb	530.8322525	268.6656575	0.035803533	0.000299729	0.035503804	11.39022859	0.010361932	1.47E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m133.06479..methyl_benzofuran_C9H8O.H...Corr._ppb	530.8322525	268.6656575	0.22429593	0.000544458	0.223751472	11.39022859	0.048412827	9.24E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m133.10118..methyl_propenyl_benzene_C10H12.H...Corr._ppb	530.8322525	268.6656575	0.098220442	0.000892152	0.09732829	11.39022859	0.034804286	4.02E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m135.08044..3_methylacetophenone_C9H10O.H...Corr._ppb	530.8322525	268.6656575	0.139401957	0	0.139401957	11.39022859	0.049458609	5.75E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m135.11683..C10_AROMATICS_C10H14.H_cal...Corr._ppb	530.8322525	268.6656575	0.140308227	0.000595974	0.139712253	11.39022859	0.030635396	5.77E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m137.05971..methyl_benzoic_acid_C8H8O2.H...Corr._ppb	530.8322525	268.6656575	0.234655351	0.002151064	0.232504286	11.39022859	0.051214738	9.60E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m137.13248..MONOTERPENES_C10H16.H_cal...Corr._ppb	530.8322525	268.6656575	0.360670378	0.002251446	0.358418932	11.39022859	0.078277009	0.000147947	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m138.05496..nitrotoluene_C7H7NO2.H...Corr._ppb	530.8322525	268.6656575	0.024111648	0	0.024111648	11.39022859	0.007428107	9.95E-06	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m139.07536..creosol_C8H10O2.H...Corr._ppb	530.8322525	268.6656575	0.28373906	0	0.28373906	11.39022859	0.065715807	0.000117121	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m143.08553..methyl_naphthalene_C11H10.H...Corr._ppb	530.8322525	268.6656575	0.190489968	0.000957999	0.189531969	11.39022859	0.047986617	7.82E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m145.04954..levoglucosan_pyrolysis_product_C6H8O4.H...Corr._ppb	530.8322525	268.6656575	0.044098848	0	0.044098848	11.39022859	0.023769213	1.82E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m145.06479..2_ethyl_benzofuran_C10H8O.H...Corr._ppb	530.8322525	268.6656575	0.055390669	0.000750444	0.054640225	11.39022859	0.03516317	2.26E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m145.10118..ethylindene_C11H12.H...Corr._ppb	530.8322525	268.6656575	0.022667079	0	0.022667079	11.39022859	0.018234428	9.36E-06	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m147.08044..dimethylbenzofuran_C10H10O.H...Corr._ppb	530.8322525	268.6656575	0.177502208	0.001238034	0.176264174	11.39022859	0.029701591	7.28E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m149.09610..estragole_C10H12O.H...Corr._ppb	530.8322525	268.6656575	0.044115338	0	0.044115338	11.39022859	0.023148464	1.82E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m149.13248..C11_aromatics_C11H16.H...Corr._ppb	530.8322525	268.6656575	0.038629902	0.000531173	0.038098728	11.39022859	0.018016081	1.57E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m151.07536..vinyl_guaiacol_C9H10O2.H...Corr._ppb	530.8322525	268.6656575	0.074714227	0	0.074714227	11.39022859	0.03365021	3.08E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m153.05462..vanillin_C8H8O3.H...Corr._ppb	530.8322525	268.6656575	0.00353138	0	0.00353138	11.39022859	0.00964959	1.46E-06	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m153.06987..acenaphthylene_C12H8.H...Corr._ppb	530.8322525	268.6656575	0.031242265	0	0.031242265	11.39022859	0.023569124	1.29E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m153.12739..camphor_C10H16O.H...Corr._ppb	530.8322525	268.6656575	0.184487521	0.004595279	0.179892242	11.39022859	0.044737025	7.43E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m155.07027..syringol_C8H10O3.H...Corr._ppb	530.8322525	268.6656575	0.050335134	0	0.050335134	11.39022859	0.012991415	2.08E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m155.14304..cineole_C10H18O.H...Corr._ppb	530.8322525	268.6656575	0.005938211	0	0.005938211	11.39022859	0.011576613	2.45E-06	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m157.10118..1_3_dimethylnaphthalene_C12H12.H...Corr._ppb	530.8322525	268.6656575	0.094109407	0	0.094109407	11.39022859	0.030291512	3.88E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m157.15869..decanal_C10H20O.H_.menthol....Corr._ppb	530.8322525	268.6656575	0	0	0	11.39022859	0	0	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m163.14813..C12_aromatics_C12H18.H...Corr._ppb	530.8322525	268.6656575	0.027116343	0	0.027116343	11.39022859	0.009982518	1.12E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m165.09101..eugenol_C10H12O2.H...Corr._ppb	530.8322525	268.6656575	0.023417656	0	0.023417656	11.39022859	0.015608206	9.67E-06	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m177.16378..C13_aromatics_C13H20.H...Corr._ppb	530.8322525	268.6656575	0.016729161	0	0.016729161	11.39022859	0.012338171	6.91E-06	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m205.19508..sesquiterpenes_C15H24.H...Corr._ppb	530.8322525	268.6656575	0.020388442	0	0.020388442	11.39022859	0.015564667	8.42E-06	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m28.01817..HCN.H...Corr._ppb	530.8322525	268.6656575	2.087987384	0.070269763	2.017717621	11.39022859	0.352829421	0.00083287	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m28.03075..ethene_C2H4....Corr._ppb	530.8322525	268.6656575	0.173477712	0	0.173477712	11.39022859	0.238604193	7.16E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m30.03383..methanimine_CH3N.H...Corr._ppb	530.8322525	268.6656575	0	0	0	11.39022859	0	0	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m31.01784..formaldehyde_CH2O.H...Corr._ppb	530.8322525	268.6656575	47.84370818	2.344352657	45.49935553	11.39022859	8.163238477	0.018781139	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m33.03341..METHANOL_CH3OH.H_cal...Corr._ppb	530.8322525	268.6656575	44.43172361	6.193401073	38.23832253	11.39022859	6.456295954	0.015783943	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m34.99500..hydrogen_sulfide_H2S.H...Corr._ppb	530.8322525	268.6656575	0	0	0	11.39022859	0	0	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m41.038576..PROPYNE_C3H4.H_cal...Corr._ppb	530.8322525	268.6656575	2.126800273	0.024186705	2.102613568	11.39022859	0.419674662	0.000867913	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m42.03383..ACETONITRILE_C2H3N.H_cal...Corr._ppb	530.8322525	268.6656575	8.257199569	0.489081191	7.768118378	11.39022859	1.252400655	0.003206509	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m43.05423..propene_C3H6.H...Corr._ppb	530.8322525	268.6656575	10.62520528	0.008652277	10.616553	11.39022859	2.21167328	0.004382281	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m44.01309..isocyanic_acid_HNCO.H...Corr._ppb	530.8322525	268.6656575	4.514088733	0.242851492	4.271237241	11.39022859	0.921769334	0.001763073	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m44.04950..ethenamine_C2H5N...Corr._ppb	530.8322525	268.6656575	0.074873236	0.004429121	0.070444115	11.39022859	0.091892289	2.91E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m45.03351..ACETALDEHYDE_C2H4O.H_cal...Corr._ppb	530.8322525	268.6656575	29.51297085	0.973574641	28.53939621	11.39022859	5.436147762	0.011780438	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m46.02874..formamide_CH3NO.H...Corr._ppb	530.8322525	268.6656575	0.743399672	0.009903159	0.733496513	11.39022859	0.185067499	0.000302771	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m46.06513..ethylamine_C2H7N.H...Corr._ppb	530.8322525	268.6656575	0.013409408	0	0.013409408	11.39022859	0.036645312	5.54E-06	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m47.01276..formic_acid_CH2O2.H...Corr._ppb	530.8322525	268.6656575	14.82000242	3.536096009	11.28390641	11.39022859	2.206255096	0.00465775	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m47.04914..ETHANOL_C2H6O.H_cal...Corr._ppb	530.8322525	268.6656575	0.93931522	0.113461297	0.825853923	11.39022859	0.872022634	0.000340894	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m48.00800..HONO_HNO2.H...Corr._ppb	530.8322525	268.6656575	0.388022054	0	0.388022054	11.39022859	0.114839217	0.000160167	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m49.01065..methane_thiol_CH4S.H...Corr._ppb	530.8322525	268.6656575	0.608197972	0	0.608197972	11.39022859	0.185474741	0.000251051	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m49.02841..methane_diol_CH4O2...Corr._ppb	530.8322525	268.6656575	0.038584354	0.01467249	0.023911864	11.39022859	0.079392676	9.87E-06	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m52.01817..propiolonitrile_C3HN.H...Corr._ppb	530.8322525	268.6656575	0.027472134	0	0.027472134	11.39022859	0.033281295	1.13E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m53.03858..1_buten_3_yne_C4H4.H...Corr._ppb	530.8322525	268.6656575	0.755046589	0	0.755046589	11.39022859	0.163413189	0.000311667	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m54.03382..acrylonitrile_C3H3N.H...Corr._ppb	530.8322525	268.6656575	0.984174032	0.005753747	0.978420285	11.39022859	0.200004212	0.00040387	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m55.01784..2_propynal_C3H2O.H...Corr._ppb	530.8322525	268.6656575	0.257757864	0	0.257757864	11.39022859	0.100272935	0.000106397	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m55.05423..butadiene_C4H6.H...Corr._ppb	530.8322525	268.6656575	3.948019467	0	3.948019467	11.39022859	0.802435341	0.001629656	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m56.04950..propane.nitrile_C3H5N.H...Corr._ppb	530.8322525	268.6656575	0.746124806	0.02258779	0.723537016	11.39022859	0.14820247	0.00029866	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m57.03351..acrolein_C3H4O.H...Corr._ppb	530.8322525	268.6656575	7.95896073	0.049930375	7.909030354	11.39022859	1.548220309	0.003264675	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m57.06992..1_BUTENE.C4H8.H_cal...Corr._ppb	530.8322525	268.6656575	4.119145892	0.007610427	4.111535465	11.39022859	0.735574129	0.001697152	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m58.02874..methyl_isocyanate_C2H3NO.H...Corr._ppb	530.8322525	268.6656575	0.57602707	0.004933062	0.571094007	11.39022859	0.117678279	0.000235735	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m58.06513..propene_amine_C3H7N.H...Corr._ppb	530.8322525	268.6656575	0.268923302	0	0.268923302	11.39022859	0.102526443	0.000111006	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m59.01276..glyoxal_C2H2O2.H...Corr._ppb	530.8322525	268.6656575	0	0.00079652	-0.00079652	11.39022859	0	-3.29E-07	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m59.04914..ACETONE_C3H6O.H_cal...Corr._ppb	530.8322525	268.6656575	14.02446928	3.505882484	10.51858679	11.39022859	1.818598355	0.004341843	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m60.04439..acetamide_C2H5NO.H...Corr._ppb	530.8322525	268.6656575	0.742321525	0.170248999	0.572072526	11.39022859	0.111083818	0.000236139	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m60.08078..trimethylamine_C3H9N.H...Corr._ppb	530.8322525	268.6656575	0.066731376	0.007603339	0.059128037	11.39022859	0.043355458	2.44E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m61.02840..acetic_acid_C2H4O2.H...Corr._ppb	530.8322525	268.6656575	32.11132623	3.112671986	28.99865424	11.39022859	7.804368326	0.01197001	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m61.06479..propanol_C3H8O.H...Corr._ppb	530.8322525	268.6656575	0	0.002712767	-0.002712767	11.39022859	0	-1.12E-06	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m62.023655..nitromethane_CH3NO2.H...Corr._ppb	530.8322525	268.6656575	0.962426377	0.035945839	0.926480537	11.39022859	0.225844255	0.000382431	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m63.02630..DMS.C2H6S.H_cal...Corr._ppb	530.8322525	268.6656575	0.165706778	0	0.165706778	11.39022859	0.070922973	6.84E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m66.033825..cyanoallene_isomers_C4H3N.H...Corr._ppb	530.8322525	268.6656575	0.01295899	0	0.01295899	11.39022859	0.023758259	5.35E-06	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m67.05423..1.3.cyclopentadiene_C5H6.H...Corr._ppb	530.8322525	268.6656575	0.115944419	0.000767661	0.115176758	11.39022859	0.026209525	4.75E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m68.04948..pyrrol_C4H5N.H...Corr._ppb	530.8322525	268.6656575	0.921381663	0.001743742	0.919637921	11.39022859	0.213283855	0.000379606	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m68.99711..carbon_suboxide_C3O2.H...Corr._ppb	530.8322525	268.6656575	0.00882646	0	0.00882646	11.39022859	0.035305839	3.64E-06	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m69.03349..FURAN_C4H4O.H_cal...Corr._ppb	530.8322525	268.6656575	3.300509044	0.010975942	3.289533102	11.39022859	0.517271614	0.001357847	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m69.06988..ISOPRENE_C5H8.H_cal...Corr._ppb	530.8322525	268.6656575	0.827890983	0.002978036	0.824912947	11.39022859	0.150380247	0.000340506	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m70.06512..dihydropyrrole_C4H7N.H...Corr._ppb	530.8322525	268.6656575	0.316891907	0.004174208	0.312717699	11.39022859	0.063732765	0.000129083	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m71.01276..propiolic_acid_C3H2O2.H...Corr._ppb	530.8322525	268.6656575	0.02177856	0.006430695	0.015347866	11.39022859	0.033689725	6.34E-06	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m71.04914..MACR_MVK_C4H6O.H_cal...Corr._ppb	530.8322525	268.6656575	4.274702251	0.073689788	4.201012462	11.39022859	0.826150205	0.001734086	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m71.08553..pentene_C5H10.H...Corr._ppb	530.8322525	268.6656575	0.167930036	0.001063326	0.166866711	11.39022859	0.062557494	6.89E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m72.08078..butene_amine_C4H9N.H...Corr._ppb	530.8322525	268.6656575	0.029976511	0	0.029976511	11.39022859	0.026294621	1.24E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m73.02841..methyl_glyoxal_C3H4O2.H...Corr._ppb	530.8322525	268.6656575	1.768016871	0.033144672	1.734872198	11.39022859	0.317793645	0.000716117	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m73.06479..MEK_C4H8O.H_cal...Corr._ppb	530.8322525	268.6656575	2.429093144	0.156760362	2.272332782	11.39022859	0.379182804	0.000937969	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m74.02366..nitroethene_C2H3NO2.H...Corr._ppb	530.8322525	268.6656575	0.080543451	0	0.080543451	11.39022859	0.031630084	3.32E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m75.044056..hydroxyacetone_C3H6O2.H...Corr._ppb	530.8322525	268.6656575	4.783371759	0.344938097	4.438433662	11.39022859	0.901368493	0.001832088	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m76.03931..nitroethane_C2H5NO2.H...Corr._ppb	530.8322525	268.6656575	0.104139241	0.002841718	0.101297522	11.39022859	0.03864073	4.18E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m78.00081..n_sulfinyl_methanamine_CH3NOS.H...Corr._ppb	530.8322525	268.6656575	0.003596619	0.000755337	0.002841282	11.39022859	0.009827996	1.17E-06	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m79.05423..BENZENE_C6H6.H_cal...Corr._ppb	530.8322525	268.6656575	4.33356122	0.159930618	4.173630601	11.39022859	0.875674682	0.001722783	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m80.049475..pyridine_C5H5N.H...Corr._ppb	530.8322525	268.6656575	0.389604373	0.032236539	0.357367835	11.39022859	0.083278613	0.000147514	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m81.03349..2_4_cyclopentadiene_1_one_C5H4O...Corr._ppb	530.8322525	268.6656575	0.162458581	0.001082843	0.161375738	11.39022859	0.035438396	6.66E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m82.06512..methyl_pyrrole_isomers_C5H7N.H...Corr._ppb	530.8322525	268.6656575	0.257704605	0	0.257704605	11.39022859	0.062804876	0.000106375	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m83.04914..2_METHYLFURAN_C5H6O.H_cal...Corr._ppb	530.8322525	268.6656575	2.219389116	0.00530858	2.214080536	11.39022859	0.388855743	0.000913924	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m84.08008..pentanenitriles_C5H9N.H...Corr._ppb	530.8322525	268.6656575	0.31174872	0.006926877	0.304821843	11.39022859	0.072620017	0.000125824	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m85.01065..thiophene_C4H4S.H...Corr._ppb	530.8322525	268.6656575	0.079866946	0.002426967	0.077439979	11.39022859	0.078221199	3.20E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m85.02841..2_3H_furanone_C4H4O2.H...Corr._ppb	530.8322525	268.6656575	2.072600992	0.019363448	2.053237544	11.39022859	0.484431804	0.000847532	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m85.06479..cyclopentanone_C5H8O.H...Corr._ppb	530.8322525	268.6656575	0.742189292	0.002872769	0.739316523	11.39022859	0.119561875	0.000305174	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m87.04406..2_3_butanedione_C4H6O2.H...Corr._ppb	530.8322525	268.6656575	3.951149281	0.100556028	3.850593252	11.39022859	0.693717884	0.001589441	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m87.08044..3_methyl_2_butanone_C5H10O.H...Corr._ppb	530.8322525	268.6656575	0.523554046	0.010634953	0.512919093	11.39022859	0.082606624	0.000211722	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m89.02332..pyruvic_acid_C3H4O3.H...Corr._ppb	530.8322525	268.6656575	0.040897191	0	0.040897191	11.39022859	0.04358932	1.69E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m89.05971..methyl_propanoate_C4H8O2.H...Corr._ppb	530.8322525	268.6656575	0.434974267	0	0.434974267	11.39022859	0.117215671	0.000179548	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m90.05496..nitropropanes_C3H7NO2.H...Corr._ppb	530.8322525	268.6656575	0.010490158	0	0.010490158	11.39022859	0.014526944	4.33E-06	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m92.04948..ethylnylpyrrole_C6H5N.H...Corr._ppb	530.8322525	268.6656575	0.070829181	0.001416887	0.069412294	11.39022859	0.020281814	2.87E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m93.06988..TOLUENE_C7H8.H_cal...Corr._ppb	530.8322525	268.6656575	2.663469301	0.039199513	2.624269788	11.39022859	0.556064708	0.001083241	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m94.02874..3_furancarbonitrile_C5H3NO.H...Corr._ppb	530.8322525	268.6656575	0.079580464	0.001263427	0.078317038	11.39022859	0.025436614	3.23E-05	2422.609015	4.173630601
RF04	73	60801	Sharps Fire	Sharps Fire	NA	smk	84.73431599	m94.06513..2_methyl_pyridine_C6H7N.H...Corr._ppb	530.8322525	268.6656575	0.277913209	0.000910703	0.277002506	11.39022859	0.067537525	0.000114341	2422.609015	4.173630601
